#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   1.30000         -0.17511177         -0.00000000          0.00000000         -0.00000002         -0.17511177         -0.00000000          0.00000000         -0.00000000          9.92930317
   1.31000         -0.17789173         -0.00000000          0.00000000         -0.00000005         -0.17789173         -0.00000000         -0.00000000         -0.00000000         10.08410072
   1.32000         -0.18072033         -0.00000000         -0.00000000         -0.00000015         -0.18072128          0.00000000         -0.00000000          0.00000000         10.24015903
   1.33000         -0.18357277         -0.00000000          0.00000000          0.00000005         -0.18357277          0.00000000         -0.00000000         -0.00000000         10.39749336
   1.34000         -0.18646431         -0.00000000         -0.00000000         -0.00000011         -0.18646336          0.00000000         -0.00000000          0.00000000         10.55597973
   1.35000         -0.18936539         -0.00000000          0.00000000          0.00000005         -0.18936634         -0.00000000          0.00000000         -0.00000000         10.71576405
   1.36000         -0.19232178         -0.00000000          0.00000000         -0.00000005         -0.19232368         -0.00000000          0.00000000         -0.00000000         10.87675571
   1.37000         -0.19524288         -0.00000000          0.00000000         -0.00000001         -0.19524288          0.00000000         -0.00000000          0.00000000         11.03900909
   1.38000         -0.19822311         -0.00000000         -0.00000000          0.00000001         -0.19822025         -0.00000000         -0.00000000         -0.00000000         11.20241451
   1.39000         -0.20125198         -0.00000000          0.00000000          0.00000005         -0.20125198         -0.00000000          0.00000000         -0.00000000         11.36715031
   1.40000         -0.20428753         -0.00000000          0.00000000         -0.00000003         -0.20428848          0.00000000         -0.00000000         -0.00000000         11.53309631
   1.41000         -0.20733833         -0.00000000          0.00000000         -0.00000007         -0.20733929          0.00000000         -0.00000000         -0.00000000         11.70029736
   1.42000         -0.21043968         -0.00000000          0.00000000         -0.00000007         -0.21044064         -0.00000000         -0.00000000          0.00000000         11.86869717
   1.43000         -0.21352196         -0.00000000          0.00000000          0.00000008         -0.21352005         -0.00000000         -0.00000000         -0.00000000         12.03837204
   1.44000         -0.21666241         -0.00000000         -0.00000000          0.00000003         -0.21666336         -0.00000000         -0.00000000         -0.00000000         12.20934391
   1.45000         -0.21981812         -0.00000000          0.00000000          0.00000009         -0.21981716         -0.00000000          0.00000000         -0.00000000         12.38147640
   1.46000         -0.22299004         -0.00000000         -0.00000000         -0.00000005         -0.22299099          0.00000000         -0.00000000          0.00000000         12.55491734
   1.47000         -0.22621441         -0.00000000         -0.00000000          0.00000003         -0.22621441         -0.00000000          0.00000000          0.00000000         12.72961998
   1.48000         -0.22945881         -0.00000000         -0.00000000         -0.00000009         -0.22945881         -0.00000000         -0.00000000         -0.00000000         12.90547562
   1.49000         -0.23271561         -0.00000000          0.00000000          0.00000010         -0.23271847         -0.00000000         -0.00000000         -0.00000000         13.08265018
   1.50000         -0.23601055         -0.00000000         -0.00000000          0.00000004         -0.23600864         -0.00000000          0.00000000         -0.00000000         13.26108932
   1.51000         -0.23930264         -0.00000000         -0.00000000         -0.00000001         -0.23930359          0.00000000         -0.00000000          0.00000000         13.44076443
   1.52000         -0.24263668         -0.00000000          0.00000000          0.00000005         -0.24263763         -0.00000000         -0.00000000         -0.00000000         13.62174034
   1.53000         -0.24602032         -0.00000000          0.00000000         -0.00000006         -0.24602032         -0.00000000         -0.00000000         -0.00000000         13.80393887
   1.54000         -0.24939537         -0.00000000          0.00000000         -0.00000000         -0.24939442         -0.00000000         -0.00000000         -0.00000000         13.98732662
   1.55000         -0.25283241         -0.00000000         -0.00000000         -0.00000001         -0.25283337          0.00000000          0.00000000          0.00000000         14.17210579
   1.56000         -0.25627995         -0.00000000          0.00000000         -0.00000002         -0.25627995          0.00000000         -0.00000000          0.00000000         14.35796833
   1.57000         -0.25974369         -0.00000000          0.00000000          0.00000000         -0.25974178         -0.00000000          0.00000000          0.00000000         14.54524899
   1.58000         -0.26324844         -0.00000000         -0.00000000          0.00000007         -0.26324749          0.00000000         -0.00000000          0.00000000         14.73373127
   1.59000         -0.26676083         -0.00000000         -0.00000000          0.00000005         -0.26676178         -0.00000000         -0.00000000          0.00000000         14.92344189
   1.60000         -0.27031612         -0.00000000         -0.00000000          0.00000000         -0.27031612          0.00000000         -0.00000000         -0.00000000         15.11445045
   1.61000         -0.27393723         -0.00000000         -0.00000000          0.00000001         -0.27393341          0.00000000         -0.00000000          0.00000000         15.30677414
   1.62000         -0.27752113         -0.00000000         -0.00000000          0.00000003         -0.27752304          0.00000000         -0.00000000         -0.00000000         15.50027847
   1.63000         -0.28114986         -0.00000000         -0.00000000          0.00000005         -0.28114986         -0.00000000          0.00000000         -0.00000000         15.69512749
   1.64000         -0.28484154         -0.00000000         -0.00000000          0.00000009         -0.28484058          0.00000000         -0.00000000          0.00000000         15.89121342
   1.65000         -0.28850365         -0.00000000         -0.00000000          0.00000004         -0.28850365         -0.00000000         -0.00000000         -0.00000000         16.08857727
   1.66000         -0.29222298         -0.00000000         -0.00000000         -0.00000014         -0.29222298          0.00000000          0.00000000         -0.00000000         16.28721619
   1.67000         -0.29595757         -0.00000000         -0.00000000          0.00000004         -0.29595757          0.00000000         -0.00000000         -0.00000000         16.48712921
   1.68000         -0.29973698         -0.00000000         -0.00000000          0.00000005         -0.29973888         -0.00000000          0.00000000          0.00000000         16.68828964
   1.69000         -0.30354118         -0.00000000         -0.00000000          0.00000002         -0.30354118         -0.00000000          0.00000000         -0.00000000         16.89077187
   1.70000         -0.30737686         -0.00000000         -0.00000000          0.00000009         -0.30737877          0.00000000         -0.00000000          0.00000000         17.09455681
   1.71000         -0.31123734         -0.00000000          0.00000000          0.00000001         -0.31123734          0.00000000          0.00000000         -0.00000000         17.29951859
   1.72000         -0.31509209         -0.00000000         -0.00000000         -0.00000012         -0.31508446         -0.00000000          0.00000000         -0.00000000         17.50582314
   1.73000         -0.31902695         -0.00000000         -0.00000000          0.00000002         -0.31902695         -0.00000000          0.00000000         -0.00000000         17.71335983
   1.74000         -0.32294655         -0.00000000         -0.00000000         -0.00000006         -0.32294846          0.00000000         -0.00000000         -0.00000000         17.92227364
   1.75000         -0.32697296         -0.00000000          0.00000000          0.00000003         -0.32697105          0.00000000         -0.00000000          0.00000000         18.13247299
   1.76000         -0.33096504         -0.00000000         -0.00000000         -0.00000003         -0.33096504         -0.00000000         -0.00000000         -0.00000000         18.34386635
   1.77000         -0.33496857         -0.00000000          0.00000000         -0.00000000         -0.33496857         -0.00000000         -0.00000000         -0.00000000         18.55658913
