#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   1.58000         -0.22385979         -0.00000000          0.00000000         -0.00000004         -0.22385788         -0.00000000         -0.00000000          0.00000000         12.95375919
   1.59000         -0.22684383         -0.00000000         -0.00000000         -0.00000008         -0.22684193         -0.00000000         -0.00000000         -0.00000000         13.12059784
   1.60000         -0.22987461         -0.00000000         -0.00000000         -0.00000009         -0.22987556         -0.00000000         -0.00000000          0.00000000         13.28853035
   1.61000         -0.23292637         -0.00000000          0.00000000          0.00000003         -0.23292732         -0.00000000         -0.00000000          0.00000000         13.45756721
   1.62000         -0.23600388         -0.00000000         -0.00000000         -0.00000008         -0.23600483          0.00000000          0.00000000         -0.00000000         13.62782097
   1.63000         -0.23910332         -0.00000000         -0.00000000          0.00000018         -0.23910427          0.00000000          0.00000000          0.00000000         13.79907131
   1.64000         -0.24222279         -0.00000000          0.00000000          0.00000001         -0.24222183          0.00000000         -0.00000000          0.00000000         13.97155857
   1.65000         -0.24534702         -0.00000000          0.00000000         -0.00000010         -0.24534607          0.00000000         -0.00000000          0.00000000         14.14505100
   1.66000         -0.24852276         -0.00000000         -0.00000000          0.00000001         -0.24852562         -0.00000000         -0.00000000         -0.00000000         14.31962585
   1.67000         -0.25172710         -0.00000000         -0.00000000         -0.00000001         -0.25172615         -0.00000000          0.00000000         -0.00000000         14.49543953
   1.68000         -0.25490284         -0.00000000         -0.00000000          0.00000000         -0.25490475         -0.00000000         -0.00000000         -0.00000000         14.67227554
   1.69000         -0.25815582         -0.00000000         -0.00000000          0.00000012         -0.25815773          0.00000000         -0.00000000         -0.00000000         14.85033798
   1.70000         -0.26143074         -0.00000000         -0.00000000          0.00000007         -0.26142883         -0.00000000         -0.00000000         -0.00000000         15.02941895
   1.71000         -0.26470661         -0.00000000          0.00000000         -0.00000000         -0.26470375         -0.00000000         -0.00000000          0.00000000         15.20968819
